params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'n_restarts_optimizer': 3, 'max_iter_predict': 913}",0.9955634392707564,0.9922039629535881,0.9956521493094384,0.9991266375545852,0.994824016563147,0.9946409431939978,0.9893390191897654,1.0,0.9896893678801681,"[[497, 5], [0, 464]]",1.0008741258741258
