params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'kernel': 'rbf', 'C': 1.6573023125062263, 'degree': 2, 'coef0': 0.051513416851678984}",0.9955644247351565,0.9939167420769852,0.9956426849793987,0.9973799126637555,0.9917184265010351,0.9914346895074946,0.9851063829787234,0.9978448275862069,0.9834953457515618,"[[495, 7], [1, 463]]",1.000466136240111
