params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'kernel': 'rbf', 'C': 1.9656408548078557, 'degree': 2, 'coef0': 3.652450358269067}",0.9931428571428572,0.9932281156816891,0.9932115125372449,0.9932155375234071,0.994,0.9938482570061518,0.9945280437756497,0.9931693989071039,0.987993578847125,"[[764, 4], [5, 727]]",0.999953546219768
