params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'kernel': 'poly', 'C': 0.5111775990246927, 'degree': 5, 'coef0': 1.0606602144075188}",0.9945714285714287,0.9949199743918055,0.9946259668596962,0.994345481026232,0.9946666666666667,0.9945280437756497,0.9958904109589041,0.9931693989071039,0.9893300244258132,"[[765, 3], [5, 727]]",0.9988172298848139
