params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'kernel': 'linear', 'C': 0.6532376516618659, 'degree': 2, 'coef0': 0.96069309125426}",0.9959999999999999,0.9977320923742636,0.9960331861389037,0.99434708151278,0.9933333333333333,0.9931600547195624,0.9945205479452055,0.9918032786885246,0.9866616404997537,"[[764, 4], [6, 726]]",0.997441735515143
