params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'loss': 'exponential', 'learning_rate': 0.030108226100325097, 'n_estimators': 325, 'criterion': 'friedman_mse', 'min_samples_split': 41, 'min_samples_leaf': 22, 'max_depth': 7, 'max_features': 'sqrt', 'n_iter_no_change': 6}",0.9653459699003994,0.9784798504326242,0.9641822866324393,0.9504761904761905,0.9585152838427947,0.9593147751605996,0.9781659388646288,0.9411764705882353,0.9177396086607643,"[[215, 5], [14, 224]]",0.9902157255687846
