params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'n_estimators': 4775, 'criterion': 'gini', 'min_samples_split': 23, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.9625334561888466,0.9842058576344289,0.9609996670568945,0.9390476190476189,0.9563318777292577,0.9570815450643777,0.9780701754385965,0.9369747899159664,0.9135498844910022,"[[215, 5], [15, 223]]",0.9977926261782605
