description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighbors,0.9937888198757764,0.9937892463341835,0.9937982007128157,0.9937888198757764,0.014241838455200195,0.06785049438476562,0.9915722603980855,0.9915723084503572,0.9916403829102205,0.9915723084503572,24
DecisionTree,0.9699792960662525,0.9699781685958307,0.9699791227669551,0.9699792960662525,1.0967275619506835,0.00958719253540039,0.9800355879277085,0.9800374476472038,0.980178393044644,0.9800374476472038,24
Bagging,0.9875776397515528,0.9875798780818779,0.9876583535535172,0.9875776397515528,6.079375791549682,0.014284706115722657,0.9866892888920077,0.986690317812269,0.9868165634164529,0.986690317812269,24
RandomForest,0.9937888198757764,0.9937899390409389,0.9938677755553216,0.9937888198757764,2.0493258953094484,0.018432998657226564,0.991565916664714,0.9915683665927568,0.9917447359474574,0.9915683665927568,24
ExtraTrees,0.9927536231884058,0.992755092006037,0.9928608634372033,0.9927536231884058,0.314776086807251,0.018980979919433594,0.9924545316467747,0.9924562700172455,0.9925913944302556,0.9924562700172455,24
AdaBoost,0.9958592132505176,0.9958592132505176,0.9958592132505176,0.9958592132505176,10.598945665359498,0.026660728454589843,0.995117348292389,0.9951180093619119,0.9951773989614171,0.9951180093619119,24
GradientBoosting,0.994824016563147,0.9948248215674624,0.9948789633087611,0.994824016563147,50.88852143287659,0.010762405395507813,0.9928972624546495,0.99289874353289,0.9930090283092909,0.99289874353289,24
XGBoost,0.9958592132505176,0.9958594975561224,0.9958683275865047,0.9958592132505176,5.63440351486206,0.019299650192260744,0.9937866048523387,0.9937876324217788,0.9938755460575635,0.9937876324217788,24
Gaussian Process,0.9927536231884058,0.9927547501944473,0.992809102750947,0.9927536231884058,3.6797258377075197,0.4752022743225098,0.9924552755784237,0.9924562700172455,0.992526566735622,0.9924562700172455,24
Hist Gradient Boosting,0.9958592132505176,0.9958594975561224,0.9958683275865047,0.9958592132505176,8.973915386199952,0.016298389434814452,0.9933419078199812,0.9933431879773342,0.9934481374442736,0.9933431879773342,24
SVC,0.9937888198757764,0.9937896193789332,0.9938245224382611,0.9937888198757764,0.07988615036010742,0.03468446731567383,0.9933429582414653,0.9933441734417345,0.9934453360462324,0.9933441734417345,24
