description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighbors,0.9513457556935818,0.9513447650428948,0.9520801629494205,0.9513457556935818,0.0036307811737060548,0.032446432113647464,0.94536161489354,0.9454239960581425,0.9469534619367519,0.9454239960581425,8
DecisionTree,0.9523809523809523,0.9523850352267939,0.9525197548584949,0.9523809523809523,0.15988707542419434,0.004954624176025391,0.9591852437082741,0.9591909337275191,0.9593766751657613,0.9591909337275191,8
Bagging,0.9648033126293996,0.9648063303850215,0.9649416891146838,0.9648033126293996,0.8687749385833741,0.006377744674682617,0.9729371100997973,0.9729411185020942,0.9730914859209105,0.9729411185020942,8
RandomForest,0.9772256728778468,0.9772256728778468,0.9772256728778468,0.9772256728778468,0.975191879272461,0.014155101776123048,0.9858042132534226,0.9858043853165803,0.9858507130954448,0.9858043853165803,8
ExtraTrees,0.9751552795031055,0.9751552795031055,0.9751552795031055,0.9751552795031055,0.2131967544555664,0.015871810913085937,0.9822487882394342,0.982249815225425,0.9822903495977393,0.982249815225425,8
AdaBoost,0.9803312629399586,0.9803326332354814,0.9803865345519377,0.9803312629399586,1.2212319374084473,0.01294116973876953,0.9826989595666689,0.9827011579206701,0.9828222467560905,0.9827011579206701,8
GradientBoosting,0.9803312629399586,0.9803322116630341,0.9803520731214658,0.9803312629399586,5.7417473793029785,0.005693626403808594,0.9871365174505972,0.9871367331855136,0.9871656060076625,0.9871367331855136,8
XGBoost,0.9824016563146998,0.9824028823685885,0.9824567504184911,0.9824016563146998,1.132253313064575,0.008063554763793945,0.9858048912717781,0.9858053707809805,0.9858509774293591,0.9858053707809805,8
Gaussian Process,0.9565217391304348,0.9565176389022199,0.9575064904061352,0.9565217391304348,1.7583539009094238,0.06803665161132813,0.9511434291451755,0.9511889627987189,0.9525286586816492,0.9511889627987189,8
Hist Gradient Boosting,0.984472049689441,0.9844731315016958,0.9845269662850444,0.984472049689441,1.0519679069519043,0.010695505142211913,0.9875795271484774,0.9875801921655579,0.987656683711984,0.9875801921655579,8
SVC,0.9606625258799172,0.960665561178846,0.9609650972573678,0.9606625258799172,0.06219749450683594,0.023133516311645508,0.9636036618535941,0.9636156688839617,0.9640013982599942,0.9636156688839617,8
