description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighbors,0.6986899563318777,0.6927906737006319,0.6909150366949819,0.6986899563318777,0.01170501708984375,0.04336824417114258,0.7114365120553778,0.7134871495327102,0.7115162764467994,0.7134871495327102,8
DecisionTree,0.611353711790393,0.6121055348254639,0.6137095709966889,0.611353711790393,1.3823319911956786,0.009291744232177735,0.622814312666173,0.623631230529595,0.6231962594571865,0.623631230529595,8
Bagging,0.6797671033478894,0.6816866134319066,0.6882457779912983,0.6797671033478894,7.405309963226318,0.012942647933959961,0.7107658441882905,0.710373831775701,0.713585711467701,0.710373831775701,8
RandomForest,0.7467248908296943,0.746349356667529,0.7486188469323412,0.7467248908296943,2.4773595333099365,0.019920969009399415,0.7427845079727124,0.7428309968847351,0.7478865741597996,0.7428309968847351,8
ExtraTrees,0.7496360989810772,0.7483410753493647,0.7485920458810882,0.7496360989810772,0.4956754207611084,0.02114734649658203,0.74069111480841,0.7415809968847352,0.7431988030913065,0.7415809968847352,8
AdaBoost,0.660844250363901,0.6588040744135376,0.658653072365855,0.660844250363901,7.3692946434021,0.022490882873535158,0.6456086883289481,0.6423208722741433,0.6526143520108606,0.6423208722741433,8
GradientBoosting,0.7438136826783115,0.7430075789942627,0.7430602910719463,0.7438136826783115,106.53818621635438,0.011747026443481445,0.7556507895682262,0.7565790498442369,0.7571971533763605,0.7565790498442369,8
XGBoost,0.759825327510917,0.7583670578052834,0.7578317188187786,0.759825327510917,36.13127074241638,0.021095895767211915,0.7637903777717631,0.7653154205607476,0.7660510252602455,0.7653154205607476,8
Gaussian Process,0.6797671033478894,0.6734294869064563,0.6736690641688956,0.6797671033478894,12.22400484085083,1.0528395175933838,0.6951920747255784,0.6978835669781932,0.6946488944960293,0.6978835669781932,8
Hist Gradient Boosting,0.759825327510917,0.7592780763747679,0.7599596227938634,0.759825327510917,33.110687255859375,0.02819480895996094,0.7503004117138075,0.7515693146417445,0.7524567612382402,0.7515693146417445,8
SVC,0.7205240174672489,0.7182909175143958,0.7221029527907845,0.7205240174672489,0.2568513870239258,0.1484457015991211,0.7159278332860716,0.7165985202492211,0.7225299482833865,0.7165985202492211,8
