description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighbors,0.9926666666666667,0.9926666373333204,0.992738083174067,0.9926666666666667,0.017372846603393555,0.13411359786987304,0.9902855615072976,0.9902857142857144,0.990308078244189,0.9902857142857144,7
DecisionTree,0.978,0.9780001466672533,0.9780220267058252,0.978,1.9944419860839844,0.009923219680786133,0.9725704733678958,0.9725714285714286,0.9726439653148675,0.9725714285714286,7
Bagging,0.99,0.9899999599999822,0.990071203164585,0.99,11.222100734710693,0.018883514404296874,0.985141641831613,0.9851428571428572,0.985244446740918,0.9851428571428572,7
RandomForest,0.996,0.9960000284446467,0.9960142222222222,0.996,4.420751476287842,0.0202303409576416,0.9899999422726495,0.99,0.9900103793704449,0.99,7
ExtraTrees,0.994,0.9940000186670733,0.9940009209036235,0.994,0.5327872276306153,0.02154531478881836,0.9914284979578056,0.9914285714285713,0.9914380903705572,0.9914285714285713,7
AdaBoost,0.99,0.9899999599999822,0.990071203164585,0.99,17.220964431762695,0.03397912979125976,0.98971414343643,0.9897142857142857,0.9897430951482822,0.9897142857142857,7
GradientBoosting,0.9926666666666667,0.9926666894814916,0.9927099491369639,0.9926666666666667,83.93115129470826,0.012148618698120117,0.9905712728758402,0.9905714285714285,0.9905945738202651,0.9905714285714285,7
XGBoost,0.9926666666666667,0.9926667155557511,0.992688823743094,0.9926666666666667,11.03307671546936,0.021650934219360353,0.9882854886204517,0.9882857142857142,0.9883102274727955,0.9882857142857142,7
Gaussian Process,0.996,0.9960000213333712,0.9960319148936171,0.996,20.551806116104125,1.8354848384857179,0.9911427376010027,0.9911428571428571,0.9911611991505029,0.9911428571428571,7
Hist Gradient Boosting,0.994,0.99400004000016,0.9940221689283003,0.994,10.207890605926513,0.019519472122192384,0.9902855463474595,0.9902857142857144,0.9903112615149775,0.9902857142857144,7
SVC,0.9953333333333333,0.9953333644447901,0.9953413582364886,0.9953333333333333,0.41225605010986327,0.08432478904724121,0.9919997131008685,0.992,0.9920429950427503,0.992,7
