description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighbors,0.97,0.9700001200000533,0.9700700819934434,0.97,0.0016637802124023437,0.030739736557006837,0.9757106970310753,0.9757142857142858,0.9759521075604722,0.9757142857142858,24
DecisionTree,0.9566666666666667,0.9566643747649023,0.9569079017561829,0.9566666666666667,0.040437173843383786,0.004435205459594726,0.9585711422717831,0.9585714285714285,0.9585982614356455,0.9585714285714285,24
Bagging,0.9673333333333334,0.9673322443355447,0.9673526552868659,0.9673333333333334,0.24958305358886718,0.005945396423339844,0.9662845667335173,0.9662857142857144,0.9663779872762472,0.9662857142857144,24
RandomForest,0.974,0.974000288892099,0.9740222222222222,0.974,0.5780304431915283,0.016070747375488283,0.9779999166158777,0.978,0.9780038439848715,0.978,24
ExtraTrees,0.9793333333333333,0.9793335262229939,0.9793763748245914,0.9793333333333333,0.19070043563842773,0.019119453430175782,0.9805705386817211,0.9805714285714286,0.980643531063498,0.9805714285714286,24
AdaBoost,0.9733333333333334,0.973333617782329,0.9733477452108064,0.9733333333333334,0.34628610610961913,0.014211511611938477,0.9728569346916821,0.9728571428571428,0.9728812886795835,0.9728571428571428,24
GradientBoosting,0.9766666666666667,0.9766665525864576,0.9766673067076292,0.9766666666666667,1.5060239791870118,0.006314992904663086,0.9774278116310107,0.9774285714285714,0.9775057806992591,0.9774285714285714,24
XGBoost,0.9753333333333334,0.9753325110288806,0.9753533665244192,0.9753333333333334,0.5514013767242432,0.00899519920349121,0.9785709754842884,0.9785714285714284,0.978623995161502,0.9785714285714284,24
Gaussian Process,0.962,0.9620003546743907,0.9620084053931051,0.962,3.8721451282501222,0.060415792465209964,0.96856622586219,0.9685714285714285,0.9688188913246224,0.9685714285714285,24
Hist Gradient Boosting,0.9766666666666667,0.9766662621918417,0.9766736719081518,0.9766666666666667,0.32250103950500486,0.011342906951904297,0.9774285171999131,0.9774285714285714,0.9774436016542308,0.9774285714285714,24
SVC,0.9766666666666667,0.9766658888111033,0.9766868183973447,0.9766666666666667,0.04304509162902832,0.016590213775634764,0.9774278944301276,0.9774285714285714,0.9774869259231401,0.9774285714285714,24
